id,Cycle,Time,Total_Energy,Gas_Energy,Density
35128,198,101.075,0.652954,-4.667236,-4.515934
35129,200,103.372,0.292467,-2.135576,-6.088229
35130,207,101.310,0.136220,0.057426,-5.744847
35131,191,105.888,0.247658,-1.182063,-5.729860
35132,211,101.668,0.475040,-3.508556,-5.651984
35133,194,107.065,0.410484,-2.562504,-5.624146
35134,188,95.588,0.446031,-3.190416,-5.573338
35135,211,102.698,0.709944,-4.896642,-5.422052
35136,199,98.943,0.329813,-2.480390,-5.836200
35137,204,97.107,0.637282,-4.667412,-5.116231
35138,184,100.433,0.762861,-4.486652,-5.196532
35139,197,99.294,0.548768,-4.014913,-5.582489
35140,189,95.625,0.280832,-1.769310,-5.601423
35141,191,100.650,0.998760,-5.063779,-5.149699
35142,190,99.523,0.766093,-4.973631,-5.023909
35143,209,100.857,0.436411,-3.525972,-5.648625
35144,204,104.572,0.755149,-4.949678,-5.141466
35145,217,101.805,0.136741,-0.014274,-5.960723
35146,209,97.596,0.824643,-5.184686,-5.487408
35147,213,108.912,0.576301,-3.786226,-5.381785
35148,180,99.598,0.835712,-5.158794,-5.102009
35149,195,95.607,0.606769,-4.240738,-5.371607
35150,209,107.871,0.824163,-5.112418,-5.189948
35151,195,101.205,0.713678,-4.395924,-5.446643
35152,199,105.453,0.441140,-3.735980,-5.655069
35153,202,107.561,0.671162,-4.326471,-5.030134
35154,210,108.242,0.648010,-4.296353,-5.641299
35155,196,108.596,0.597208,-4.354976,-5.811479
35156,216,98.687,0.892250,-4.692986,-5.027569
35157,215,103.034,0.910436,-5.479662,-4.936828
35158,184,106.677,0.989630,-3.894025,-5.445456
35159,197,98.633,0.466621,-3.675138,-5.384757
35160,210,97.933,0.411003,-2.841607,-5.621404
35161,204,95.993,0.371009,-2.695212,-5.972197
35162,195,102.723,0.457053,-4.270089,-5.246506
35163,193,100.370,0.437556,-2.941479,-5.612357
35164,194,96.738,0.212074,-0.863055,-6.033565
35165,211,104.935,0.929973,-5.828219,-4.809091
35166,216,99.868,0.518116,-4.008419,-5.613356
35167,199,104.796,0.343542,-2.443751,-5.658403
35168,193,95.004,0.745955,-4.716180,-5.190916
35169,218,99.659,0.522032,-3.123346,-5.687117
35170,185,105.785,0.944681,-5.087442,-5.501703
35171,206,103.130,0.295749,-2.109207,-5.875974
35172,217,100.168,0.384553,-2.595359,-5.703624
35173,214,108.466,0.802561,-4.894299,-5.233895
35174,201,98.028,0.616526,-4.282872,-5.363508
35175,184,102.592,0.696464,-4.043751,-5.318998
35176,197,101.005,0.730258,-4.373216,-5.513544
35177,189,103.842,0.732734,-4.630634,-5.370221
35178,209,105.831,0.624152,-4.525948,-5.357130
35179,185,95.150,0.413613,-2.849442,-6.165002
35180,219,101.661,0.969785,-5.362393,-5.746718
35181,192,105.174,0.672259,-4.106102,-5.120729
35182,214,101.524,0.825112,-6.457678,-4.633774
35183,212,101.685,0.964239,-5.059606,-5.236640
35184,219,98.654,0.860107,-5.074837,-5.384991
35185,214,108.172,0.513322,-3.951114,-5.622548
35186,201,103.306,0.979318,-5.125166,-5.073646
35187,219,97.134,0.171904,-0.482555,-5.824375
35188,184,99.762,0.818106,-4.515448,-5.686772
35189,184,97.680,0.785980,-4.758653,-5.377428
35190,191,98.784,0.889249,-5.397307,-5.343350
35191,194,97.746,0.701124,-4.465029,-4.960165
35192,214,97.012,0.798388,-4.616817,-5.176490
35193,184,95.385,0.575346,-4.676399,-5.639330
35194,216,95.819,0.558625,-4.139933,-5.265171
35195,181,107.196,0.614120,-4.038237,-5.452579
35196,218,97.410,0.804373,-5.039495,-5.266360
35197,218,105.407,0.662372,-4.467422,-5.228496
35198,203,105.162,0.804160,-3.737104,-5.866391
35199,181,97.928,1.037150,-5.188191,-5.289465
35200,182,100.609,0.705010,-5.037185,-4.855078
35201,200,99.636,0.554571,-3.981782,-5.425455
35202,219,106.475,0.372412,-2.234413,-5.618942
35203,197,97.117,0.366819,-2.747473,-5.747852
35204,215,105.396,0.362919,-2.844919,-5.629956
35205,211,103.743,0.929957,-5.645976,-5.492273
35206,194,95.068,0.700389,-4.668425,-5.451688
35207,189,104.244,0.907347,-5.119859,-5.659621
35208,190,108.421,0.767132,-4.659379,-5.554531
35209,212,108.981,0.737199,-4.257139,-5.198485
35210,197,97.681,0.424143,-2.949698,-5.527492
35211,210,104.192,0.239045,-1.295466,-5.862478
35212,203,95.309,0.849808,-5.660385,-5.186110
35213,200,97.607,0.770873,-4.522701,-5.833552
35214,194,104.714,0.959593,-5.107484,-5.357530
35215,200,108.030,0.816218,-4.895368,-5.257058
35216,209,100.495,0.181342,-0.964364,-5.801055
35217,198,95.909,0.243335,-1.348837,-5.787379
35218,199,106.283,0.384754,-3.007021,-5.913873
35219,202,95.855,0.712488,-4.922070,-5.444763
35220,186,106.404,0.878398,-5.023225,-5.423164
35221,204,96.683,0.780333,-5.122777,-5.208548
35222,199,104.792,0.896456,-5.244930,-4.580386
35223,217,108.463,0.479477,-3.940230,-5.847512
35224,201,101.613,0.647197,-4.537741,-5.195849
35225,203,102.802,1.000961,-5.819665,-4.886625
35226,197,96.293,0.918388,-5.645438,-5.287640
35227,207,106.449,0.491445,-3.530128,-5.786824
35228,190,105.865,0.460474,-3.525915,-5.649742
35229,181,106.883,0.780589,-5.389417,-5.397535
35230,195,101.015,0.837543,-4.581644,-5.374943
35231,208,107.003,0.926842,-4.985492,-5.221981
35232,213,102.591,0.553039,-4.401524,-5.377337
35233,219,108.215,0.998402,-5.077186,-5.480593
35234,205,98.433,0.441227,-3.898566,-5.833745
35235,198,108.296,0.774077,-4.680721,-5.468251
35236,197,102.725,0.870776,-4.842412,-5.452428
35237,210,100.027,0.997659,-4.501963,-5.320288
35238,182,103.281,0.904127,-5.202371,-5.659548
35239,215,96.188,0.883335,-4.314249,-5.041461
35240,185,100.313,0.284194,-1.701261,-5.976741
35241,198,98.759,0.942509,-4.785645,-4.973440
35242,212,106.841,0.743245,-4.122945,-5.336419
35243,183,100.070,0.910502,-4.799598,-5.453450
35244,191,102.750,0.923619,-5.018205,-4.835526
35245,213,104.531,0.764727,-4.409658,-5.270866
35246,182,104.179,0.965395,-5.672987,-4.847096
35247,201,108.622,0.750618,-4.480770,-5.646155
35248,218,105.848,0.332436,-2.471297,-6.066496
35249,200,103.594,0.741031,-5.026195,-4.924618
35250,186,99.871,0.536821,-4.476079,-5.443236
35251,217,98.334,0.835273,-5.193152,-5.381561
35252,208,108.925,0.665668,-4.088114,-5.485949
35253,194,105.903,0.804406,-5.535556,-5.790365
35254,187,104.326,0.856232,-6.054299,-5.278648
35255,185,106.301,0.799590,-3.913093,-5.358348
35256,185,105.563,0.719274,-4.265090,-5.047822
35257,184,102.731,0.303652,-1.807867,-5.821423
35258,203,102.399,0.498417,-3.622081,-5.693296
35259,208,102.845,0.697562,-5.052756,-5.582261
35260,193,101.148,0.356117,-2.703982,-5.995697
35261,210,108.304,0.677647,-4.619266,-5.336351
35262,206,103.861,0.598547,-4.512657,-5.196315
35263,188,104.971,0.474552,-3.757132,-5.841411
35264,204,105.335,0.616464,-4.040575,-5.145086
35265,199,107.446,0.467692,-3.711999,-5.922106
35266,190,108.992,0.733612,-4.872580,-5.602126
35267,197,105.065,0.392230,-2.810596,-5.766169
35268,193,95.381,0.717429,-4.285238,-5.220832
35269,218,104.519,0.327566,-1.814289,-5.768008
35270,199,96.762,0.761914,-4.514311,-5.684373
35271,202,98.361,0.520399,-3.767463,-5.520258
35272,206,108.925,0.523627,-3.505604,-5.504387
35273,187,102.230,0.572786,-4.294636,-4.866586
35274,206,96.834,0.794945,-4.451648,-5.672395
35275,193,97.006,0.819417,-5.459815,-5.548004
35276,214,105.107,0.492585,-3.792057,-5.438760
35277,183,103.135,0.913715,-4.426629,-5.334647
35278,204,101.670,0.490440,-4.333575,-5.426103
35279,201,101.662,0.352706,-2.163820,-6.002283
35280,206,106.672,0.572643,-3.607993,-5.746400
35281,217,106.188,0.655091,-3.963812,-5.402075
35282,209,108.490,0.398286,-3.130457,-5.811731
35283,188,103.619,0.936861,-5.541372,-5.435187
35284,202,105.789,0.589321,-4.050694,-5.399298
35285,191,104.525,0.692418,-4.933470,-5.360053
35286,190,99.022,0.447933,-2.782986,-6.040251
35287,199,97.096,0.790830,-4.887324,-4.784026
35288,210,99.138,0.912016,-5.339200,-5.535193
35289,216,98.505,0.444865,-3.585769,-5.663482
35290,181,103.399,0.913309,-4.465672,-5.463859
35291,206,97.389,0.352570,-2.142006,-5.812084
35292,209,95.872,0.794075,-5.630082,-4.916889
35293,219,102.047,0.309894,-1.966463,-5.626672
35294,199,96.616,0.877612,-5.245251,-5.395140
35295,197,101.863,0.957282,-5.461695,-5.360913
35296,182,101.136,0.163850,-0.503543,-5.646723
35297,200,106.669,0.780037,-4.968259,-5.541005
35298,180,106.142,0.454322,-3.506384,-5.620303
35299,216,97.400,0.854727,-5.149191,-5.235655
35300,193,102.892,1.005163,-4.385254,-5.426519
35301,217,101.189,0.671721,-5.262453,-5.218341
35302,218,97.045,0.883631,-4.956143,-5.348253
35303,213,99.650,0.725613,-4.907373,-5.334617
35304,189,102.264,0.263733,-1.995905,-5.919919
35305,193,100.624,0.623833,-4.323470,-5.334015
35306,201,99.443,0.828195,-5.529549,-5.647871
35307,211,99.171,0.848169,-5.164888,-5.293475
35308,210,104.187,0.651210,-4.575566,-5.518786
35309,199,102.070,0.821665,-5.066923,-5.709849
35310,206,105.562,0.689687,-4.606254,-5.339436
35311,200,108.305,0.655766,-3.974428,-5.153875
35312,208,102.873,0.721858,-4.248866,-5.554282
35313,186,106.684,0.775352,-4.840566,-5.675744
35314,198,96.014,0.477036,-4.163329,-5.783356
35315,195,108.767,0.270197,-1.824154,-5.881861
35316,218,106.168,0.423067,-3.106003,-5.661203
35317,194,98.151,0.690491,-4.678551,-5.355815
35318,184,106.287,0.730643,-4.832336,-5.138649
35319,203,104.747,0.657655,-4.491151,-5.712344
35320,188,99.090,0.601418,-4.183527,-5.706803
35321,208,104.126,0.592767,-4.520932,-5.263515
35322,199,100.516,0.906545,-4.192703,-4.643893
35323,193,105.973,0.881516,-5.584883,-4.976730
35324,194,95.177,0.802225,-4.565277,-4.982152
35325,183,107.809,0.868405,-5.104012,-5.340780
35326,217,97.174,0.792804,-4.085683,-5.733681
35327,181,101.755,0.867906,-5.697580,-5.163677
35328,211,103.361,0.388042,-2.654327,-5.564377
35329,194,98.493,0.577127,-4.465759,-5.302420
35330,184,95.002,0.501965,-3.960583,-5.347983
35331,195,108.072,0.877186,-5.125725,-5.444497
35332,209,108.913,0.900271,-4.327079,-5.472827
35333,209,96.379,0.287186,-1.761933,-5.942708
35334,184,102.390,0.748550,-4.566671,-5.258044
35335,211,107.418,0.834885,-4.955190,-5.063089
35336,187,101.642,0.640304,-4.512027,-5.377225
35337,195,104.712,0.276847,-1.711978,-5.916495
35338,201,108.926,0.763572,-4.794291,-5.341108
35339,198,99.307,0.674479,-5.110935,-5.743946
35340,181,95.513,0.423508,-2.695640,-5.735805
35341,207,98.121,0.816759,-4.567170,-5.065978
35342,207,100.563,0.448756,-3.921867,-5.480356
35343,184,100.555,0.629053,-4.537464,-5.611959
35344,192,107.786,0.711104,-4.609801,-5.193402
35345,198,102.949,0.521243,-4.160332,-5.322630
35346,212,97.511,0.916285,-4.757566,-5.062015
35347,211,100.099,0.791565,-5.076955,-5.408199
35348,187,102.578,0.457392,-3.421345,-5.831114
35349,184,101.910,0.929510,-4.852954,-5.622030
35350,180,104.120,0.675915,-4.204137,-4.886535
35351,203,100.251,0.906837,-5.531150,-5.069420
35352,208,101.655,0.547821,-3.961095,-5.539361
35353,211,97.269,0.154056,0.005779,-5.749612
35354,196,100.299,0.462497,-3.464827,-5.872639
35355,204,96.031,0.609098,-4.148757,-5.427849
35356,185,106.974,0.686687,-4.512247,-5.392668
35357,185,100.319,0.598754,-4.713424,-5.155868
35358,206,101.148,0.927233,-4.965936,-5.106210
35359,205,106.128,0.993393,-5.467823,-5.958412
35360,196,106.652,0.402127,-2.838462,-5.596032
35361,198,107.756,0.551142,-3.954541,-5.485113
35362,210,108.922,0.367026,-2.384113,-5.740304
35363,191,108.467,0.640666,-4.305666,-5.365328
35364,213,96.057,0.425713,-3.462395,-5.839394
35365,214,98.805,0.427364,-2.900520,-5.837478
35366,196,100.658,0.425412,-3.336876,-5.464714
35367,201,99.383,0.639019,-3.936813,-5.628821
35368,184,97.733,0.461124,-3.999970,-5.120243
35369,211,96.415,0.648662,-4.623293,-5.290099
35370,206,102.686,0.838989,-5.178374,-5.362692
35371,185,103.727,0.696346,-5.132156,-4.807820
35372,180,96.460,0.513976,-3.828836,-5.282383
35373,207,108.974,0.513868,-3.676422,-5.721375
35374,184,106.346,0.840304,-4.668892,-5.504675
35375,196,98.897,0.543997,-3.762731,-5.452431
35376,185,101.785,0.235028,-1.210917,-5.654222
35377,214,107.600,0.948763,-4.803103,-4.565805
35378,217,95.556,0.651643,-4.016649,-5.268059
35379,197,101.538,0.677760,-4.608825,-5.612613
35380,183,108.197,0.869010,-5.131094,-5.039250
35381,219,105.711,0.536112,-3.879974,-5.343816
35382,209,108.524,0.654216,-4.153083,-5.099846
35383,187,99.190,0.823482,-4.757159,-5.145793
35384,186,98.154,0.923843,-4.240649,-6.037088
35385,211,108.789,0.351386,-2.461443,-5.962853
35386,185,108.982,0.675511,-5.419359,-5.579610
35387,205,98.183,0.824182,-5.163650,-5.399020
35388,204,99.697,1.001114,-3.941997,-4.906881
35389,216,96.375,0.941153,-4.901589,-5.111122
35390,181,98.360,0.771249,-4.845445,-5.974746
35391,210,104.140,0.621331,-4.364471,-5.096142
35392,187,96.404,0.867285,-4.885369,-4.943312
35393,218,104.796,0.822199,-4.565189,-5.787189
35394,211,106.883,1.004435,-5.555609,-5.088829
35395,216,105.181,0.653714,-4.401099,-5.086557
35396,208,107.440,0.211594,-0.980942,-5.674398
35397,218,107.995,0.859715,-5.315110,-5.025207
35398,212,106.056,1.003537,-4.447840,-5.334979
35399,187,108.871,0.616235,-5.030860,-5.488932
35400,211,97.394,0.581638,-4.582306,-5.173891
35401,206,98.478,0.769806,-4.304747,-5.520329
35402,192,104.138,0.417513,-3.113014,-5.846197
35403,215,108.009,0.662097,-4.371758,-5.271366
35404,206,96.992,0.935603,-4.952464,-5.935516
35405,187,97.045,0.257122,-1.392705,-5.805637
35406,197,105.319,0.650934,-4.187036,-5.155198
35407,219,103.921,0.672165,-4.778131,-5.720775
35408,183,104.158,0.784764,-4.458345,-5.097677
35409,208,107.067,0.678256,-5.365473,-5.451439
35410,202,98.846,0.975730,-4.727682,-5.643648
35411,204,102.545,0.502626,-3.890936,-6.041529
35412,215,102.395,0.147603,-0.511285,-5.871280
35413,216,104.379,0.525063,-3.633332,-5.828912
35414,208,99.934,0.938183,-5.781914,-5.430034
35415,195,108.547,0.421574,-3.428404,-5.716655
35416,204,96.137,0.690900,-4.706619,-4.706964
35417,210,100.011,0.854088,-4.757480,-5.102623
35418,203,107.661,0.640081,-4.785976,-5.499846
35419,182,103.038,0.942469,-5.283161,-5.396289
35420,191,104.127,0.850557,-5.358779,-5.749787
35421,180,106.426,0.829746,-5.119353,-5.611447
35422,202,97.783,0.751030,-4.729433,-5.366451
35423,217,101.897,0.853159,-5.571903,-5.564127
35424,216,95.049,0.471878,-3.972801,-5.567755
35425,209,107.344,0.886687,-5.930121,-5.786132
35426,200,97.818,0.862075,-4.231900,-4.981296
35427,188,98.447,0.895037,-5.962298,-5.168025
35428,186,99.268,0.976103,-4.575380,-5.367883
35429,213,96.815,0.615330,-4.060508,-4.992334
35430,219,108.697,0.751466,-4.965967,-5.347640
35431,190,104.034,0.883566,-4.723994,-5.704175
35432,186,98.036,0.813810,-4.562497,-5.068636
35433,187,96.523,0.884021,-5.146537,-5.674111
35434,192,98.508,0.773241,-4.965265,-5.425311
35435,219,101.058,0.875877,-5.084883,-5.796491
35436,202,108.616,0.435290,-3.125455,-5.789922
35437,194,95.705,0.602387,-4.544020,-5.125478
35438,204,108.215,0.843756,-4.853296,-5.147335
35439,216,103.912,0.956103,-4.519633,-5.389271
35440,217,95.437,0.540229,-4.612587,-5.538049
35441,205,104.196,0.430290,-2.755449,-5.300071
35442,209,100.456,0.908795,-5.407912,-5.738624
35443,210,105.173,0.931848,-5.083568,-5.380741
35444,205,102.518,0.352832,-2.714503,-5.393342
35445,190,106.893,0.177264,-0.380789,-5.805618
35446,204,108.723,0.216735,-0.921142,-5.757008
35447,180,106.476,0.387701,-2.957849,-6.140568
35448,214,98.559,0.635170,-4.923031,-4.903261
35449,189,99.792,0.509408,-4.028160,-5.682345
35450,189,102.670,0.394654,-3.005655,-5.939674
35451,201,105.318,0.225971,-1.118946,-6.069952
35452,183,108.449,0.685799,-4.705399,-5.107775
35453,195,98.706,0.437915,-3.237821,-5.676118
35454,200,96.180,0.878304,-4.918286,-5.286512
35455,203,102.871,0.828356,-4.230691,-5.219664
35456,213,106.506,0.832194,-4.249630,-5.712527
35457,187,104.793,0.708291,-4.684976,-4.972677
35458,212,104.085,0.344079,-2.579870,-5.878333
35459,185,96.808,0.291058,-2.009889,-5.778041
35460,216,106.999,0.514957,-3.396875,-5.717656
35461,210,97.804,0.311259,-1.892581,-5.991953
35462,211,98.834,0.541412,-4.180943,-5.605429
35463,193,97.946,0.331749,-2.688113,-5.755330
35464,212,100.803,0.467996,-2.739232,-5.821878
35465,197,107.236,0.610857,-4.251371,-5.569016
35466,200,101.911,0.277402,-1.563265,-5.700625
35467,196,96.206,0.903281,-5.546909,-5.874691
35468,196,104.200,0.809374,-4.421960,-5.215496
35469,181,102.319,0.237548,-1.151182,-5.890942
35470,188,108.247,0.120719,0.308755,-5.726263
35471,204,99.831,0.896159,-4.377009,-5.133039
35472,198,102.983,0.654416,-4.945192,-5.542308
35473,215,98.794,0.638837,-5.185559,-5.489168
35474,195,99.372,0.649393,-4.396934,-5.078785
35475,200,98.785,0.576180,-4.482131,-5.532616
35476,205,97.537,0.758820,-4.764607,-5.567684
35477,188,95.813,0.802473,-4.948386,-5.020049
35478,217,106.143,0.149793,-0.376351,-5.840188
35479,192,108.938,0.212438,-1.422936,-5.843248
35480,194,105.078,0.437449,-3.390278,-5.443219
35481,205,96.622,0.865972,-5.321502,-4.926145
35482,192,102.212,0.988418,-4.714550,-5.464182
35483,203,106.189,0.793337,-4.836325,-5.237037
35484,197,106.212,0.496245,-3.419227,-5.899361
35485,198,98.517,0.888714,-4.688098,-5.773558
35486,202,103.058,0.670491,-4.479284,-4.975553
35487,203,98.822,1.037157,-4.775369,-5.887601
35488,199,104.508,0.747233,-4.295389,-4.841797
35489,218,108.867,0.328339,-2.503009,-5.925538
35490,202,100.589,0.377513,-1.875995,-6.273312
35491,211,98.847,0.659307,-4.774272,-4.960348
35492,217,95.998,0.531981,-3.606942,-5.783197
35493,192,101.513,0.471755,-3.997902,-5.807613
35494,191,98.521,0.642583,-3.774266,-5.617500
35495,207,102.137,0.792461,-4.795429,-5.403851
35496,190,107.916,0.937884,-5.255087,-5.385080
35497,217,108.860,0.484496,-3.284639,-6.047317
35498,219,104.644,0.537517,-4.187311,-5.301339
35499,206,101.722,0.836817,-5.035391,-5.075254
35500,217,97.307,0.490349,-3.459299,-5.708778
35501,217,95.486,0.881215,-5.440439,-5.147023
35502,194,98.040,0.472630,-2.957229,-5.590708
35503,197,107.805,0.770759,-4.992142,-5.378551
35504,210,102.346,0.462389,-3.098480,-5.725702
35505,192,98.088,0.415321,-3.307595,-5.833624
35506,185,107.686,0.265208,-1.105046,-5.676665
35507,219,106.801,0.310593,-2.125420,-5.809661
35508,185,106.600,0.331372,-1.405567,-5.851191
35509,206,100.580,0.445323,-3.415053,-5.565307
35510,196,105.627,0.538673,-3.708700,-5.606873
35511,192,102.509,0.436681,-3.771197,-5.557448
35512,208,100.178,0.517594,-4.316235,-5.168381
35513,195,107.660,0.506919,-3.597689,-5.536435
35514,217,101.357,0.739206,-4.292671,-5.642564
35515,204,97.518,0.999941,-4.733217,-4.687209
35516,200,103.866,0.669332,-4.655362,-5.083131
35517,187,104.197,0.594570,-3.891027,-5.457382
35518,209,108.439,0.376893,-3.260673,-5.515325
35519,190,105.529,0.516074,-3.723169,-5.364706
35520,208,103.048,0.679330,-4.171638,-5.390572
35521,207,95.379,0.908370,-5.589684,-5.565515
35522,217,108.461,0.892689,-5.040226,-5.314680
35523,183,103.936,0.926579,-5.657238,-4.705442
35524,197,104.763,0.908150,-4.845071,-5.727986
35525,196,103.236,0.771234,-5.090786,-4.974922
35526,189,96.751,0.145343,-0.111120,-5.818171
35527,208,96.931,0.931223,-5.003684,-5.213797
35528,208,108.018,0.924775,-4.948221,-5.644183
35529,200,96.412,0.514235,-4.400925,-5.541433
35530,182,105.079,0.829960,-5.247678,-6.078219
35531,190,107.078,0.924276,-5.652485,-5.346786
35532,190,104.566,0.890524,-4.956085,-5.550907
35533,191,100.194,0.406567,-3.027657,-5.802711
35534,200,106.225,0.887510,-5.414824,-5.922880
35535,219,104.583,0.857401,-4.949453,-5.901491
35536,187,103.205,0.778248,-4.867200,-5.554212
35537,189,99.350,0.777078,-5.113367,-5.675136
35538,187,106.897,0.732461,-4.553581,-4.825546
35539,205,106.218,0.609284,-4.444391,-5.698840
35540,182,106.478,0.807207,-4.441169,-5.983038
35541,181,96.883,0.884381,-5.086592,-5.600029
35542,193,106.188,0.261987,-1.570587,-5.632232
35543,187,99.998,0.342091,-2.377406,-5.561151
35544,205,98.257,0.956454,-5.600656,-5.019317
35545,218,106.928,0.720345,-5.056439,-5.293940
35546,215,95.259,0.196696,-0.890261,-5.773448
35547,198,100.220,0.919883,-4.451854,-5.277660
35548,212,104.755,0.417116,-2.586926,-5.654879
35549,184,105.710,0.618268,-4.440486,-5.260744
35550,219,105.211,0.854539,-5.170827,-5.670020
35551,184,97.092,0.841216,-4.473700,-5.433798
35552,219,99.033,0.244804,-1.057464,-5.621552
35553,202,98.919,0.746332,-4.422292,-4.954151
35554,180,102.554,0.930025,-5.165345,-5.573762
35555,216,106.739,0.807748,-5.775514,-5.153984
35556,180,98.813,0.831819,-5.291202,-5.091907
35557,216,100.183,0.621950,-4.539169,-5.550949
35558,194,105.114,0.659598,-4.566697,-5.584077
35559,181,101.878,0.312727,-1.828394,-5.827412
35560,194,104.938,0.881283,-5.073828,-5.333215
35561,188,104.192,0.494274,-3.906077,-5.565568
35562,209,98.735,0.862584,-5.439179,-5.146219
35563,192,100.649,0.834366,-4.901963,-5.133455
35564,214,107.530,0.679678,-4.940680,-5.691800
35565,208,99.325,0.217175,-1.344211,-5.961376
35566,201,100.414,0.776696,-3.923701,-5.070646
35567,187,107.895,0.590333,-4.090314,-5.311628
35568,187,104.812,0.834379,-5.980676,-5.302937
35569,195,95.180,0.893255,-5.055868,-5.201551
35570,183,97.339,0.589990,-3.944884,-5.525124
35571,210,107.976,0.866790,-4.755710,-5.035234
35572,214,107.546,0.808286,-5.130813,-5.323509
35573,197,99.993,0.776729,-5.406807,-5.095226
35574,214,102.862,0.929793,-4.408124,-5.139478
35575,215,100.651,0.268711,-1.684931,-5.778074
35576,202,99.054,0.928127,-5.293815,-4.848980
35577,202,101.408,0.977847,-5.249935,-5.030453
35578,199,101.390,0.259163,-1.581619,-5.631808
35579,184,107.074,0.692634,-4.379085,-5.326889
35580,181,97.576,0.637361,-4.474833,-5.182413
35581,204,106.917,0.467128,-3.946964,-5.986481
35582,214,104.344,0.520727,-3.805051,-5.484691
35583,217,102.087,0.746447,-4.588849,-5.382708
35584,183,107.572,0.916088,-5.365875,-5.061623
35585,199,99.369,0.473052,-3.821848,-5.838439
35586,219,98.897,0.783345,-4.684080,-5.219697
35587,193,104.745,0.853559,-4.987066,-5.328548
35588,187,108.177,0.661630,-5.044612,-5.370093
35589,217,100.233,0.755486,-4.396627,-4.808782
35590,191,108.040,0.337461,-2.508910,-6.043142
35591,217,107.315,0.594370,-3.864580,-5.318591
35592,219,98.624,0.622589,-4.269059,-5.179680
35593,191,103.286,0.550599,-3.989848,-5.698677
35594,211,104.391,0.994500,-4.985605,-5.477299
35595,207,104.031,0.836915,-5.013050,-5.546768
35596,201,103.209,0.750554,-4.776395,-5.192286
35597,181,102.305,0.744280,-4.767351,-5.228120
35598,205,106.047,0.859313,-4.885112,-5.286815
35599,198,97.121,0.223080,-0.813377,-5.872926
35600,184,99.346,0.159700,-0.205500,-5.729463
35601,208,97.489,0.551843,-4.152086,-5.312796
35602,197,105.832,0.484488,-3.563360,-5.220700
35603,200,97.779,0.805258,-3.973344,-5.134010
35604,193,108.323,0.542727,-4.144502,-5.473382
35605,205,102.816,0.581212,-4.180352,-5.173586
35606,216,97.850,0.509363,-4.327487,-5.423276
35607,200,106.032,0.306248,-1.611391,-5.852021
35608,196,95.138,0.255188,-1.214824,-5.782145
35609,214,99.440,0.848671,-5.101421,-5.117248
35610,211,96.118,0.376212,-2.732376,-5.747013
35611,195,95.752,0.145591,-0.330967,-5.649373
35612,217,95.381,0.185085,-0.948718,-5.921847
35613,209,100.830,0.913317,-4.454367,-5.452378
35614,218,104.996,0.107632,0.354478,-5.864984
35615,191,97.124,0.601806,-4.367921,-5.235788
35616,186,108.513,0.842440,-4.540599,-5.666473
35617,192,108.796,0.670427,-4.274323,-5.135351
35618,199,108.804,0.828089,-5.367072,-5.055215
35619,197,95.435,0.932131,-5.475527,-5.541886
35620,205,97.141,0.567739,-3.996702,-5.514379
35621,198,107.342,0.399994,-2.806925,-5.311063
35622,202,104.579,0.875244,-5.137731,-5.298516
35623,189,102.882,0.969057,-5.282887,-5.514231
35624,211,100.229,0.867510,-5.476896,-5.814540
35625,183,101.609,0.871115,-4.951684,-5.287058
35626,211,108.892,0.881818,-4.767802,-5.301749
35627,182,107.168,0.603249,-4.683333,-5.064979
35628,218,100.569,0.675607,-5.178040,-4.979445
35629,200,103.297,0.892431,-5.064457,-5.894312
35630,204,98.001,0.840250,-4.832172,-4.742558
35631,203,99.145,0.399786,-3.158250,-5.304573
35632,196,95.901,0.695420,-4.673846,-4.929467
35633,185,96.687,0.573367,-3.501451,-5.050504
35634,187,101.114,0.181697,-0.432755,-5.745638
35635,184,96.307,0.892397,-4.613418,-5.496507
35636,203,101.973,0.335848,-2.095645,-5.904303
35637,184,95.016,0.780913,-4.709013,-5.458458
35638,215,106.722,0.741057,-4.833984,-5.666168
35639,204,100.320,0.780970,-4.378157,-5.217645
35640,212,95.111,0.632671,-4.304973,-5.452237
35641,206,99.627,0.667026,-4.874971,-4.951052
35642,208,102.149,0.527170,-4.068486,-5.697583
35643,180,107.778,0.926317,-5.206172,-5.392764
35644,190,97.059,0.528871,-3.770620,-5.889546
35645,191,102.289,0.823177,-4.435023,-5.314357
35646,192,99.218,0.744194,-4.894233,-5.362119
35647,194,97.100,0.823002,-4.789932,-5.242602
35648,180,108.921,0.882380,-4.691770,-5.329008
35649,193,98.351,0.505441,-4.000882,-5.150577
35650,203,104.710,0.193534,-0.914842,-5.968278
35651,192,95.601,0.713170,-5.023713,-5.166697
35652,205,106.134,0.820681,-4.439746,-5.533931
35653,216,107.463,0.877321,-5.579849,-5.409860
35654,202,106.017,0.717098,-4.895992,-5.285540
35655,181,104.054,0.876845,-5.214320,-5.447200
35656,180,106.794,0.842676,-4.705042,-5.215119
35657,205,103.701,0.336456,-2.055750,-6.055967
35658,191,107.030,0.423863,-3.026108,-5.372742
35659,188,100.577,0.847098,-5.456446,-5.160423
35660,212,101.699,0.210390,-0.744151,-5.792239
35661,187,107.236,0.588607,-4.762368,-5.022160
35662,216,98.209,0.818790,-5.240061,-5.624356
35663,197,108.125,0.449997,-3.480576,-5.678677
35664,202,103.300,0.952742,-4.451046,-5.063149
